photos,index,class instances,xmid,ymid,xmin,ymin,xmax,ymax,iwidth,iheight,class,valid,train,test
DJI_0134_16,1300,1,255.0,149.0,172.0,60.0,338.0,238.0,500.0,500.0,umbrella,False,True,False
G0024029_18,1301,1,225.0,210.5,164.0,117.0,286.0,304.0,512.0,464.0,car,False,True,False
DJI_0107_24,1302,1,288.5,407.0,255.0,376.0,322.0,438.0,500.0,500.0,container,True,False,False
DJI_0107_24,1303,2,260.0,74.5,193.0,27.0,327.0,122.0,500.0,500.0,air conditioner,True,False,False
DJI_0025_8,1304,1,339.5,378.0,271.0,331.0,408.0,425.0,512.0,512.0,air conditioner,False,True,False
DJI_0101_9,1305,1,452.5,108.5,423.0,64.0,482.0,153.0,500.0,500.0,stone feature,False,True,False
DJI_0101_9,1306,2,395.5,94.0,369.0,59.0,422.0,129.0,500.0,500.0,stone feature,False,True,False
DJI_0101_9,1307,3,450.5,106.5,421.0,62.0,480.0,151.0,500.0,500.0,larvae,False,True,False
DJI_0101_9,1308,4,393.5,92.0,367.0,57.0,420.0,127.0,500.0,500.0,larvae,False,True,False
DJI_0140_10,1309,1,141.5,157.5,110.0,118.0,173.0,197.0,500.0,500.0,gutter,False,True,False
DJI_0140_10,1310,2,139.5,155.5,108.0,116.0,171.0,195.0,500.0,500.0,larvae,False,True,False
G0013863_8,1311,1,162.5,249.5,12.0,39.0,313.0,460.0,512.0,512.0,porch,False,False,True
G0013863_8,1312,7,126.5,42.5,101.0,19.0,152.0,66.0,512.0,512.0,air conditioner,False,False,True
G0024030_22,1313,1,301.0,376.0,233.0,317.0,369.0,435.0,512.0,464.0,umbrella,True,False,False
G0024035_8,1314,1,230.0,281.5,224.0,275.0,236.0,288.0,512.0,512.0,container,False,True,False
G0024035_8,1315,2,14.5,247.5,1.0,229.0,28.0,266.0,512.0,512.0,container,False,True,False
G0024035_8,1316,3,392.0,273.5,341.0,238.0,443.0,309.0,512.0,512.0,table,False,True,False
G0024035_8,1317,8,89.5,380.0,21.0,250.0,158.0,510.0,512.0,512.0,car,False,True,False
DJI_0089_38,1318,1,387.5,166.0,276.0,1.0,499.0,331.0,500.0,500.0,porch,False,False,True
DJI_0089_38,1319,2,437.0,71.5,411.0,51.0,463.0,92.0,500.0,500.0,container,False,False,True
G0024085_22,1320,1,428.5,341.5,388.0,298.0,469.0,385.0,512.0,464.0,table,False,True,False
DJI_0191_26,1321,1,267.0,207.0,235.0,184.0,299.0,230.0,500.0,500.0,trash bin,False,False,True
DJI_0191_26,1322,2,383.5,218.0,348.0,195.0,419.0,241.0,500.0,500.0,trash bin,False,False,True
G0024044_19,1323,1,287.0,145.5,212.0,58.0,362.0,233.0,512.0,464.0,umbrella,False,False,True
DJI_0110_21,1324,1,280.0,158.0,267.0,146.0,293.0,170.0,500.0,500.0,flower pot,False,True,False
DJI_0110_21,1325,2,274.5,289.0,263.0,279.0,286.0,299.0,500.0,500.0,flower pot,False,True,False
DJI_0110_21,1326,3,268.5,314.0,245.0,295.0,292.0,333.0,500.0,500.0,flower pot,False,True,False
G0036451_22,1327,1,238.5,420.5,225.0,406.0,252.0,435.0,512.0,464.0,container,False,True,False
G0036451_22,1328,2,260.5,403.5,243.0,388.0,278.0,419.0,512.0,464.0,container,False,True,False
DJI_0023_1,1329,1,142.5,214.0,18.0,120.0,267.0,308.0,512.0,512.0,toy,False,True,False
DJI_0144_42,1330,1,211.5,207.5,179.0,178.0,244.0,237.0,500.0,500.0,trash bin,False,True,False
DJI_0027_31,1331,1,168.0,49.5,137.0,22.0,199.0,77.0,416.0,512.0,container,False,True,False
DJI_0027_31,1332,2,133.5,61.0,99.0,36.0,168.0,86.0,416.0,512.0,flower pot,False,True,False
DJI_0027_31,1333,3,104.0,105.0,88.0,84.0,120.0,126.0,416.0,512.0,flower pot,False,True,False
DJI_0027_31,1334,4,167.0,118.5,155.0,109.0,179.0,128.0,416.0,512.0,container,False,True,False
DJI_0129_8,1335,1,130.0,126.0,75.0,89.0,185.0,163.0,500.0,500.0,trash bin,True,False,False
DJI_0027_13,1336,1,370.0,24.5,329.0,1.0,411.0,48.0,512.0,512.0,trash bin,False,True,False
DJI_0130_35,1337,1,383.5,73.0,297.0,3.0,470.0,143.0,500.0,500.0,basketball,False,True,False
G0013870_15,1338,1,376.5,390.5,323.0,355.0,430.0,426.0,512.0,512.0,drain,False,True,False
G0013861_11,1339,1,170.5,454.5,152.0,397.0,189.0,512.0,440.0,512.0,ladder,False,True,False
DJI_0037_41,1340,1,162.0,381.5,129.0,350.0,195.0,413.0,512.0,440.0,container,False,True,False
G0013852_13,1341,1,268.5,337.5,79.0,163.0,458.0,512.0,512.0,512.0,porch,False,True,False
G0013852_13,1342,2,237.5,357.5,128.0,205.0,347.0,510.0,512.0,512.0,clutter,False,True,False
G0024062_21,1343,1,151.0,218.0,132.0,193.0,170.0,243.0,512.0,464.0,container,False,True,False
G0024062_21,1344,2,403.0,341.0,310.0,218.0,496.0,464.0,512.0,464.0,car,False,True,False
DJI_0292_30,1345,1,91.5,418.5,75.0,399.0,108.0,438.0,512.0,512.0,container,True,False,False
G0024043_11,1346,1,206.0,68.0,90.0,12.0,322.0,124.0,440.0,512.0,car,True,False,False
G0024017_8,1347,1,287.5,257.5,248.0,147.0,327.0,368.0,512.0,512.0,car,False,True,False
DJI_0033_35,1348,1,400.0,399.5,321.0,288.0,479.0,511.0,512.0,512.0,toy,False,True,False
DJI_0009_18,1349,1,113.0,443.5,11.0,375.0,215.0,512.0,512.0,512.0,umbrella,False,True,False
DJI_0247_36,1350,1,438.5,361.5,401.0,236.0,476.0,487.0,500.0,500.0,tarp,False,True,False
DJI_0247_36,1351,2,473.0,471.0,448.0,442.0,498.0,500.0,500.0,500.0,container,False,True,False
DJI_0312_18,1352,1,363.0,398.0,350.0,384.0,376.0,412.0,512.0,512.0,container,False,True,False
G0024061_16,1353,1,142.0,371.0,101.0,329.0,183.0,413.0,512.0,512.0,table,False,False,True
G0024061_16,1354,4,339.0,390.0,325.0,378.0,353.0,402.0,512.0,512.0,toy,False,False,True
DJI_0154_17,1355,1,133.5,28.5,82.0,1.0,185.0,56.0,500.0,500.0,tarp,False,True,False
DJI_0030_8,1356,1,251.5,211.5,215.0,170.0,288.0,253.0,512.0,512.0,trash bin,False,True,False
DJI_0030_8,1357,2,239.0,258.5,204.0,226.0,274.0,291.0,512.0,512.0,container,False,True,False
G0036451_16,1358,1,289.0,424.5,273.0,409.0,305.0,440.0,512.0,512.0,container,False,True,False
G0013831_3,1359,1,51.0,65.0,2.0,38.0,100.0,92.0,512.0,512.0,tarp,False,True,False
DJI_0046_44,1360,1,156.0,257.5,61.0,172.0,251.0,343.0,512.0,440.0,basketball,False,True,False
DJI_0029_13,1361,1,344.0,324.0,313.0,296.0,375.0,352.0,512.0,512.0,container,True,False,False
DJI_0029_13,1362,2,287.0,318.5,260.0,291.0,314.0,346.0,512.0,512.0,container,True,False,False
G0024059_19,1363,1,166.5,327.5,120.0,315.0,213.0,340.0,512.0,464.0,gutter,False,True,False
G0024059_19,1364,2,371.0,360.0,230.0,341.0,512.0,379.0,512.0,464.0,gutter,False,True,False
G0036461_14,1365,1,171.0,320.0,153.0,302.0,189.0,338.0,512.0,512.0,pot,True,False,False
G0036461_14,1366,2,129.5,395.5,106.0,376.0,153.0,415.0,512.0,512.0,pot,True,False,False
G0036461_14,1367,3,343.0,283.5,330.0,272.0,356.0,295.0,512.0,512.0,container,True,False,False
G0036461_14,1368,4,221.5,475.0,183.0,439.0,260.0,511.0,512.0,512.0,flower pot,True,False,False
G0024071_8,1369,2,96.0,179.0,28.0,125.0,164.0,233.0,512.0,512.0,basketball,True,False,False
DJI_0126_1,1370,1,146.5,195.0,1.0,1.0,292.0,389.0,500.0,500.0,porch,False,True,False
G0036427_6,1371,1,16.0,439.0,1.0,423.0,31.0,455.0,512.0,512.0,trash bin,False,True,False
DJI_0104_29,1372,1,160.5,404.5,148.0,395.0,173.0,414.0,500.0,500.0,container,False,True,False
DJI_0104_29,1373,2,148.5,416.0,138.0,408.0,159.0,424.0,500.0,500.0,container,False,True,False
DJI_0104_29,1374,3,160.0,419.5,150.0,410.0,170.0,429.0,500.0,500.0,container,False,True,False
DJI_0069_45,1375,1,390.5,340.0,365.0,318.0,416.0,362.0,500.0,500.0,flower pot,False,True,False
DJI_0069_45,1376,2,454.0,314.5,426.0,287.0,482.0,342.0,500.0,500.0,flower pot,False,True,False
DJI_0069_45,1377,3,384.5,308.5,269.0,122.0,500.0,495.0,500.0,500.0,porch,False,True,False
G0013845_8,1378,1,32.0,205.0,1.0,43.0,63.0,367.0,512.0,512.0,porch,False,True,False
G0013876_17,1379,1,384.5,69.5,329.0,9.0,440.0,130.0,440.0,512.0,clutter,False,True,False
G0013876_17,1380,2,385.0,432.0,330.0,371.0,440.0,493.0,440.0,512.0,clutter,False,True,False
G0024037_13,1381,1,62.5,257.0,33.0,230.0,92.0,284.0,512.0,512.0,trash bin,False,True,False
G0024037_13,1382,2,359.5,448.0,347.0,433.0,372.0,463.0,512.0,512.0,container,False,True,False
G0024037_13,1383,3,497.5,460.0,483.0,443.0,512.0,477.0,512.0,512.0,container,False,True,False
DJI_0099_16,1384,1,162.0,141.5,126.0,111.0,198.0,172.0,500.0,500.0,stone feature,False,True,False
DJI_0099_16,1385,2,201.5,92.5,156.0,63.0,247.0,122.0,500.0,500.0,stone feature,False,True,False
DJI_0099_16,1386,3,199.5,90.5,154.0,61.0,245.0,120.0,500.0,500.0,larvae,False,True,False
DJI_0099_16,1387,4,160.0,139.5,124.0,109.0,196.0,170.0,500.0,500.0,larvae,False,True,False
G0024068_11,1388,1,80.5,368.5,55.0,342.0,106.0,395.0,440.0,512.0,container,False,False,True
DJI_0107_23,1389,1,118.5,271.5,80.0,253.0,157.0,290.0,500.0,500.0,gutter,False,True,False
DJI_0107_23,1390,2,352.0,107.0,317.0,75.0,387.0,139.0,500.0,500.0,table,False,True,False
G0024055_17,1391,1,290.5,182.5,269.0,159.0,312.0,206.0,440.0,512.0,container,False,False,True
G0024070_15,1392,1,388.5,208.5,265.0,181.0,512.0,236.0,512.0,512.0,toy,False,True,False
G0024070_15,1393,2,389.5,209.0,269.0,180.0,510.0,238.0,512.0,512.0,kayak,False,True,False
G0013832_2,1394,2,63.5,116.0,30.0,91.0,97.0,141.0,512.0,512.0,table,False,True,False
DJI_0107_1,1395,1,135.0,154.5,66.0,82.0,204.0,227.0,500.0,500.0,container,False,True,False
DJI_0107_1,1396,2,264.5,90.5,244.0,60.0,285.0,121.0,500.0,500.0,container,False,True,False
DJI_0107_1,1397,3,320.0,157.5,281.0,122.0,359.0,193.0,500.0,500.0,trash bin,False,True,False
DJI_0107_1,1398,4,322.0,218.0,290.0,180.0,354.0,256.0,500.0,500.0,trash bin,False,True,False
G0036450_23,1399,1,177.0,39.5,157.0,18.0,197.0,61.0,440.0,464.0,container,False,True,False
G0013831_10,1400,1,234.5,307.0,146.0,289.0,323.0,325.0,512.0,512.0,kayak,False,True,False
G0013831_10,1401,2,236.5,331.5,163.0,311.0,310.0,352.0,512.0,512.0,kayak,False,True,False
G0013846_15,1402,1,438.5,173.0,382.0,34.0,495.0,312.0,512.0,512.0,car,False,True,False
G0024051_0,1403,1,411.5,132.0,400.0,121.0,423.0,143.0,512.0,512.0,container,False,True,False
DJI_0128_37,1404,1,336.0,136.0,289.0,116.0,383.0,156.0,500.0,500.0,gutter,False,True,False
G0024060_18,1405,1,292.0,347.5,80.0,257.0,504.0,438.0,512.0,464.0,car,True,False,False
DJI_0035_13,1406,1,208.5,388.0,185.0,358.0,232.0,418.0,512.0,512.0,clutter,False,True,False
DJI_0040_19,1407,1,97.0,234.0,85.0,221.0,109.0,247.0,512.0,512.0,toy,False,True,False
G0024035_4,1408,1,313.0,418.0,257.0,363.0,369.0,473.0,512.0,512.0,basketball,False,True,False
G0024035_4,1409,2,237.5,274.5,230.0,268.0,245.0,281.0,512.0,512.0,container,False,True,False
G0024035_4,1410,3,237.5,284.5,228.0,277.0,247.0,292.0,512.0,512.0,container,False,True,False
G0024035_4,1411,4,238.5,298.5,229.0,292.0,248.0,305.0,512.0,512.0,container,False,True,False
G0024035_4,1412,5,239.0,310.0,232.0,303.0,246.0,317.0,512.0,512.0,container,False,True,False
G0024035_4,1413,6,230.5,318.5,221.0,310.0,240.0,327.0,512.0,512.0,container,False,True,False
G0024035_4,1414,7,371.0,80.0,321.0,23.0,421.0,137.0,512.0,512.0,table,False,True,False
G0024035_4,1415,8,292.0,16.0,287.0,12.0,297.0,20.0,512.0,512.0,container,False,True,False
G0013854_2,1416,1,353.5,385.0,308.0,338.0,399.0,432.0,512.0,512.0,table,True,False,False
DJI_0028_26,1417,1,202.5,148.5,192.0,136.0,213.0,161.0,512.0,512.0,container,False,True,False
G0024084_5,1418,1,152.5,348.0,2.0,184.0,303.0,512.0,440.0,512.0,porch,False,True,False
G0024084_8,1419,1,242.5,209.5,230.0,195.0,255.0,224.0,512.0,512.0,container,False,True,False
G0024084_8,1420,2,113.0,210.5,99.0,195.0,127.0,226.0,512.0,512.0,container,False,True,False
G0024084_8,1421,4,407.5,401.0,327.0,290.0,488.0,512.0,512.0,512.0,porch,False,True,False
G0024084_8,1422,5,69.0,48.0,3.0,1.0,135.0,95.0,512.0,512.0,umbrella,False,True,False
G0024056_17,1423,1,310.0,89.5,196.0,1.0,424.0,178.0,440.0,512.0,car,False,True,False
G0024058_9,1424,1,491.5,322.5,481.0,312.0,502.0,333.0,512.0,512.0,container,False,True,False
G0024058_9,1425,2,488.5,213.5,476.0,201.0,501.0,226.0,512.0,512.0,container,False,True,False
G0024058_9,1426,3,460.0,219.5,453.0,210.0,467.0,229.0,512.0,512.0,container,False,True,False
G0024086_2,1427,1,210.0,151.0,190.0,130.0,230.0,172.0,512.0,512.0,container,False,True,False
G0024086_2,1428,2,183.0,169.0,161.0,150.0,205.0,188.0,512.0,512.0,container,False,True,False
G0013842_12,1429,1,200.0,398.0,34.0,317.0,366.0,479.0,512.0,512.0,car,False,True,False
G0036444_3,1430,1,53.5,402.5,30.0,376.0,77.0,429.0,512.0,512.0,container,False,True,False
DJI_0144_2,1431,1,436.0,398.0,406.0,370.0,466.0,426.0,500.0,500.0,container,False,True,False
DJI_0144_2,1432,2,478.5,395.5,457.0,374.0,500.0,417.0,500.0,500.0,container,False,True,False
DJI_0016_10,1433,1,138.5,388.5,123.0,365.0,154.0,412.0,512.0,512.0,flower pot,False,False,True
DJI_0016_10,1434,2,266.0,210.0,242.0,183.0,290.0,237.0,512.0,512.0,flower pot,False,False,True
DJI_0016_10,1435,3,105.5,399.0,95.0,386.0,116.0,412.0,512.0,512.0,flower pot,False,False,True
DJI_0016_10,1436,4,214.5,217.5,202.0,207.0,227.0,228.0,512.0,512.0,container,False,False,True
DJI_0016_10,1437,5,28.5,484.5,15.0,466.0,42.0,503.0,512.0,512.0,container,False,False,True
DJI_0141_10,1438,1,415.0,56.0,388.0,22.0,442.0,90.0,500.0,500.0,container,False,True,False
DJI_0141_10,1439,2,210.0,266.5,199.0,256.0,221.0,277.0,500.0,500.0,container,False,True,False
G0024020_17,1440,1,90.0,167.0,71.0,155.0,109.0,179.0,440.0,512.0,trash bin,False,True,False
DJI_0312_19,1441,1,113.0,453.5,91.0,421.0,135.0,486.0,512.0,512.0,flower pot,True,False,False
DJI_0312_19,1442,2,154.0,440.5,122.0,397.0,186.0,484.0,512.0,512.0,tarp,True,False,False
DJI_0312_19,1443,3,251.5,403.0,210.0,294.0,293.0,512.0,512.0,512.0,porch,True,False,False
G0036442_9,1444,1,21.0,257.0,5.0,245.0,37.0,269.0,512.0,512.0,container,True,False,False
G0036442_9,1445,2,168.0,210.0,155.0,197.0,181.0,223.0,512.0,512.0,container,True,False,False
G0024070_10,1446,1,336.0,423.0,327.0,412.0,345.0,434.0,512.0,512.0,container,False,True,False
DJI_0009_10,1447,1,490.5,23.0,476.0,7.0,505.0,39.0,512.0,512.0,pot,False,True,False
G0036458_23,1448,1,364.0,44.0,334.0,14.0,394.0,74.0,440.0,464.0,container,False,True,False
G0036458_23,1449,2,52.5,160.5,36.0,147.0,69.0,174.0,440.0,464.0,container,False,True,False
G0036458_23,1450,3,15.0,164.5,1.0,149.0,29.0,180.0,440.0,464.0,container,False,True,False
DJI_0134_33,1451,1,48.0,407.0,17.0,353.0,79.0,461.0,500.0,500.0,toy,False,True,False
DJI_0134_33,1452,2,19.5,428.5,1.0,372.0,38.0,485.0,500.0,500.0,toy,False,True,False
DJI_0134_33,1453,3,46.0,405.0,15.0,351.0,77.0,459.0,500.0,500.0,no larvae,False,True,False
DJI_0134_33,1454,4,19.5,426.5,1.0,370.0,38.0,483.0,500.0,500.0,no larvae,False,True,False
DJI_0336_11,1455,1,68.5,348.5,28.0,323.0,109.0,374.0,500.0,500.0,container,False,True,False
DJI_0021_0,1456,1,329.0,224.5,146.0,1.0,512.0,448.0,512.0,512.0,porch,True,False,False
DJI_0322_4,1457,1,439.5,326.0,422.0,298.0,457.0,354.0,512.0,512.0,container,True,False,False
DJI_0322_4,1458,2,429.0,294.0,416.0,277.0,442.0,311.0,512.0,512.0,container,True,False,False
DJI_0322_4,1459,3,431.0,243.0,389.0,202.0,473.0,284.0,512.0,512.0,tarp,True,False,False
G0013836_19,1460,1,430.5,338.0,363.0,250.0,498.0,426.0,512.0,464.0,umbrella,True,False,False
G0024060_15,1461,1,397.5,283.5,372.0,257.0,423.0,310.0,512.0,512.0,drain,True,False,False
G0024060_15,1462,2,87.5,373.0,1.0,291.0,174.0,455.0,512.0,512.0,car,True,False,False
G0036457_19,1463,1,64.0,407.5,44.0,386.0,84.0,429.0,512.0,464.0,container,False,True,False
DJI_0299_9,1464,1,441.0,418.0,401.0,374.0,481.0,462.0,512.0,512.0,trash bin,False,True,False
DJI_0025_46,1465,1,270.5,239.0,35.0,38.0,506.0,440.0,512.0,440.0,porch,False,True,False
DJI_0190_8,1466,1,361.0,169.0,347.0,155.0,375.0,183.0,500.0,500.0,flower pot,False,True,False
DJI_0190_8,1467,2,362.5,256.5,349.0,241.0,376.0,272.0,500.0,500.0,flower pot,False,True,False
DJI_0190_8,1468,3,337.5,352.5,325.0,338.0,350.0,367.0,500.0,500.0,flower pot,False,True,False
DJI_0017_43,1469,1,284.0,276.5,272.0,262.0,296.0,291.0,512.0,440.0,flower pot,False,False,True
DJI_0017_43,1470,2,342.0,246.0,332.0,229.0,352.0,263.0,512.0,440.0,container,False,False,True
DJI_0017_43,1471,3,344.0,252.5,179.0,65.0,509.0,440.0,512.0,440.0,porch,False,False,True
DJI_0017_43,1472,4,214.0,219.5,190.0,205.0,238.0,234.0,512.0,440.0,flower pot,False,False,True
DJI_0082_46,1473,1,409.0,356.5,318.0,301.0,500.0,412.0,500.0,500.0,gutter,False,False,True
G0024056_8,1474,1,386.0,29.5,365.0,11.0,407.0,48.0,512.0,512.0,container,False,True,False
G0024056_8,1475,2,392.5,30.5,375.0,13.0,410.0,48.0,512.0,512.0,flower pot,False,True,False
G0024056_8,1476,3,458.0,11.0,447.0,1.0,469.0,21.0,512.0,512.0,container,False,True,False
DJI_0027_2,1477,1,446.0,503.5,436.0,495.0,456.0,512.0,512.0,512.0,container,False,False,True
DJI_0027_2,1478,2,326.0,414.5,274.0,369.0,378.0,460.0,512.0,512.0,clutter,False,False,True
DJI_0027_2,1479,3,415.5,470.5,374.0,430.0,457.0,511.0,512.0,512.0,trash bin,False,False,True
DJI_0027_2,1480,4,226.0,417.0,11.0,332.0,441.0,502.0,512.0,512.0,porch,False,False,True
G0036536_9,1481,1,241.0,8.0,226.0,1.0,256.0,15.0,512.0,512.0,container,True,False,False
G0036536_9,1482,2,239.0,30.5,226.0,18.0,252.0,43.0,512.0,512.0,container,True,False,False
G0013833_10,1483,1,311.5,292.0,280.0,261.0,343.0,323.0,512.0,512.0,air conditioner,False,True,False
G0013884_7,1484,1,131.5,50.0,111.0,31.0,152.0,69.0,512.0,512.0,pot,False,False,True
G0024044_10,1485,1,70.5,335.0,1.0,206.0,140.0,464.0,512.0,512.0,car,False,True,False
DJI_0104_21,1486,1,464.0,149.5,439.0,124.0,489.0,175.0,500.0,500.0,container,False,True,False
G0036473_10,1487,1,162.0,497.0,141.0,484.0,183.0,510.0,512.0,512.0,container,False,True,False
G0013877_2,1488,1,87.5,248.5,67.0,230.0,108.0,267.0,512.0,512.0,container,False,False,True
G0013877_2,1489,2,89.0,250.0,68.0,230.0,110.0,270.0,512.0,512.0,pot,False,False,True
DJI_0024_11,1490,1,295.5,306.0,82.0,100.0,509.0,512.0,512.0,512.0,porch,False,True,False
DJI_0024_11,1491,2,328.0,117.5,317.0,104.0,339.0,131.0,512.0,512.0,container,False,True,False
DJI_0024_11,1492,3,300.0,24.5,279.0,3.0,321.0,46.0,512.0,512.0,container,False,True,False
G0036539_18,1493,1,79.0,56.5,59.0,41.0,99.0,72.0,512.0,464.0,container,False,True,False
DJI_0191_25,1494,1,218.5,96.0,191.0,76.0,246.0,116.0,500.0,500.0,flower pot,False,True,False
DJI_0191_25,1495,2,122.0,99.0,106.0,85.0,138.0,113.0,500.0,500.0,flower pot,False,True,False
DJI_0191_25,1496,3,86.0,94.5,70.0,83.0,102.0,106.0,500.0,500.0,flower pot,False,True,False
DJI_0191_25,1497,4,32.0,92.0,16.0,81.0,48.0,103.0,500.0,500.0,flower pot,False,True,False
DJI_0163_31,1498,1,190.0,378.0,166.0,360.0,214.0,396.0,500.0,500.0,flower pot,False,False,True
DJI_0163_31,1499,2,101.5,377.5,76.0,354.0,127.0,401.0,500.0,500.0,trash bin,False,False,True
DJI_0163_31,1500,3,100.5,415.5,76.0,394.0,125.0,437.0,500.0,500.0,container,False,False,True
DJI_0163_31,1501,4,279.0,379.5,269.0,367.0,289.0,392.0,500.0,500.0,flower pot,False,False,True
DJI_0129_14,1502,1,232.5,168.5,196.0,124.0,269.0,213.0,500.0,500.0,trash bin,False,True,False
G0024052_23,1503,1,59.5,444.5,36.0,428.0,83.0,461.0,440.0,464.0,container,False,True,False
G0024052_23,1504,2,281.0,440.0,250.0,417.0,312.0,463.0,440.0,464.0,container,False,True,False
DJI_0031_5,1505,1,228.5,92.0,9.0,1.0,448.0,183.0,512.0,512.0,toy,False,True,False
G0036445_2,1506,1,61.0,168.5,38.0,151.0,84.0,186.0,512.0,512.0,container,False,True,False
G0036445_2,1507,2,10.0,155.0,1.0,142.0,19.0,168.0,512.0,512.0,container,False,True,False
G0036445_2,1508,3,31.0,233.0,10.0,212.0,52.0,254.0,512.0,512.0,flower pot,False,True,False
G0036445_2,1509,4,78.0,327.0,48.0,301.0,108.0,353.0,512.0,512.0,flower pot,False,True,False
G0036445_2,1510,5,127.0,413.5,97.0,386.0,157.0,441.0,512.0,512.0,flower pot,False,True,False
G0024057_16,1511,1,161.0,46.5,150.0,33.0,172.0,60.0,512.0,512.0,container,True,False,False
G0024057_16,1512,2,442.5,125.0,373.0,37.0,512.0,213.0,512.0,512.0,umbrella,True,False,False
G0024018_20,1513,1,334.0,174.5,290.0,70.0,378.0,279.0,512.0,464.0,car,False,False,True
G0024076_10,1514,1,271.0,194.0,251.0,167.0,291.0,221.0,512.0,512.0,table,False,True,False
G0024076_10,1515,2,437.5,228.0,367.0,173.0,508.0,283.0,512.0,512.0,table,False,True,False
G0013867_7,1516,1,310.0,315.5,146.0,123.0,474.0,508.0,512.0,512.0,porch,False,True,False
G0013867_7,1517,2,341.5,281.5,304.0,237.0,379.0,326.0,512.0,512.0,table,False,True,False
G0013867_7,1518,3,264.0,458.0,209.0,415.0,319.0,501.0,512.0,512.0,table,False,True,False
DJI_0209_21,1519,1,257.5,449.5,199.0,399.0,316.0,500.0,500.0,500.0,gutter,False,True,False
DJI_0082_16,1520,1,167.0,345.0,1.0,196.0,333.0,494.0,500.0,500.0,porch,False,True,False
G0024085_23,1521,1,92.0,367.5,78.0,353.0,106.0,382.0,440.0,464.0,container,False,True,False
G0024085_23,1522,2,65.0,362.5,52.0,346.0,78.0,379.0,440.0,464.0,container,False,True,False
G0024085_23,1523,4,249.0,423.0,200.0,382.0,298.0,464.0,440.0,464.0,table,False,True,False
G0013831_6,1524,1,360.0,438.5,306.0,387.0,414.0,490.0,512.0,512.0,table,False,True,False
DJI_0175_9,1525,1,321.5,323.5,206.0,236.0,437.0,411.0,500.0,500.0,kayak,False,True,False
DJI_0175_9,1526,6,73.0,448.5,57.0,432.0,89.0,465.0,500.0,500.0,container,False,True,False
DJI_0175_9,1527,7,71.0,446.5,55.0,430.0,87.0,463.0,500.0,500.0,larvae,False,True,False
DJI_0175_9,1528,8,345.5,381.0,307.0,333.0,384.0,429.0,500.0,500.0,container,False,True,False
DJI_0175_9,1529,9,267.0,286.5,228.0,245.0,306.0,328.0,500.0,500.0,container,False,True,False
DJI_0175_9,1530,10,265.0,284.5,226.0,243.0,304.0,326.0,500.0,500.0,larvae,False,True,False
DJI_0175_9,1531,11,146.0,440.0,132.0,424.0,160.0,456.0,500.0,500.0,container,False,True,False
DJI_0028_11,1532,1,432.0,154.5,384.0,106.0,480.0,203.0,512.0,512.0,container,False,True,False
DJI_0297_43,1533,1,283.5,57.5,255.0,28.0,312.0,87.0,512.0,440.0,flower pot,False,True,False
DJI_0297_43,1534,2,326.5,37.0,298.0,10.0,355.0,64.0,512.0,440.0,flower pot,False,True,False
G0013835_5,1535,1,137.5,234.0,23.0,165.0,252.0,303.0,440.0,512.0,car,False,True,False
G0013847_2,1536,1,400.5,235.5,379.0,208.0,422.0,263.0,512.0,512.0,flower pot,False,True,False
G0013847_2,1537,2,390.0,383.0,366.0,359.0,414.0,407.0,512.0,512.0,flower pot,False,True,False
G0013847_2,1538,3,333.5,440.5,314.0,422.0,353.0,459.0,512.0,512.0,flower pot,False,True,False
G0013847_2,1539,4,400.5,240.0,379.0,217.0,422.0,263.0,512.0,512.0,container,False,True,False
G0013847_2,1540,5,394.0,383.5,370.0,363.0,418.0,404.0,512.0,512.0,container,False,True,False
G0013847_2,1541,7,171.0,416.0,108.0,331.0,234.0,501.0,512.0,512.0,basketball,False,True,False
DJI_0129_22,1542,1,395.0,129.5,366.0,99.0,424.0,160.0,500.0,500.0,trash,False,True,False
DJI_0129_22,1543,2,311.0,121.0,281.0,94.0,341.0,148.0,500.0,500.0,trash,False,True,False
DJI_0129_22,1544,3,347.0,94.5,317.0,73.0,377.0,116.0,500.0,500.0,trash,False,True,False
DJI_0129_22,1545,4,356.0,128.0,330.0,103.0,382.0,153.0,500.0,500.0,trash,False,True,False
DJI_0299_43,1546,1,97.0,327.5,70.0,292.0,124.0,363.0,512.0,440.0,trash bin,False,True,False
DJI_0299_43,1547,2,71.5,385.0,35.0,340.0,108.0,430.0,512.0,440.0,trash bin,False,True,False
DJI_0299_43,1548,3,105.5,376.5,86.0,348.0,125.0,405.0,512.0,440.0,trash bin,False,True,False
DJI_0209_20,1549,1,252.0,51.5,238.0,36.0,266.0,67.0,500.0,500.0,flower pot,False,False,True
G0036545_18,1550,1,436.5,309.5,425.0,299.0,448.0,320.0,512.0,464.0,container,False,False,True
G0036545_18,1551,2,373.0,368.0,363.0,356.0,383.0,380.0,512.0,464.0,container,False,False,True
G0036545_18,1552,3,421.0,391.0,410.0,380.0,432.0,402.0,512.0,464.0,container,False,False,True
G0036545_18,1553,4,372.0,442.0,362.0,434.0,382.0,450.0,512.0,464.0,container,False,False,True
G0036545_18,1554,5,346.0,447.5,337.0,440.0,355.0,455.0,512.0,464.0,container,False,False,True
DJI_0040_12,1555,1,130.0,401.0,50.0,290.0,210.0,512.0,512.0,512.0,basketball,True,False,False
DJI_0389_16,1556,1,49.0,406.0,30.0,386.0,68.0,426.0,500.0,500.0,container,False,True,False
