photos,class,class instances,xmid,ymid,xmin,ymin,xmax,ymax,iwidth,iheight,valid
G0013855_21,trash bin,6,234.0,139.0,217.0,122.0,251.0,156.0,512.0,464.0,False
G0013855_21,container,7,197.0,80.5,180.0,66.0,214.0,95.0,512.0,464.0,False
G0013855_21,container,8,228.0,85.0,211.0,70.0,245.0,100.0,512.0,464.0,False
G0013855_21,container,9,238.5,139.5,221.0,121.0,256.0,158.0,512.0,464.0,False
G0013855_21,container,10,145.0,381.0,133.0,369.0,157.0,393.0,512.0,464.0,False
G0013855_21,container,11,130.0,368.5,117.0,357.0,143.0,380.0,512.0,464.0,False
G0013855_21,trash,12,160.5,431.0,66.0,398.0,255.0,464.0,512.0,464.0,False
G0013855_21,clutter,13,160.0,433.0,64.0,402.0,256.0,464.0,512.0,464.0,False
G0024073_0,container,1,304.0,248.0,285.0,232.0,323.0,264.0,512.0,512.0,False
G0024073_0,container,2,230.0,198.5,167.0,113.0,293.0,284.0,512.0,512.0,False
G0024059_17,gutter,1,220.5,96.5,1.0,80.0,440.0,113.0,440.0,512.0,False
G0024038_6,container,1,302.0,456.5,285.0,443.0,319.0,470.0,512.0,512.0,False
G0024088_10,chair,1,232.0,402.0,208.0,382.0,256.0,422.0,512.0,512.0,False
G0024088_10,table,2,321.5,159.5,286.0,121.0,357.0,198.0,512.0,512.0,False
G0024088_10,porch,3,304.0,153.5,149.0,17.0,459.0,290.0,512.0,512.0,False
G0024088_10,table,4,343.0,333.5,312.0,299.0,374.0,368.0,512.0,512.0,False
DJI_0018_25,porch,1,418.0,226.5,326.0,2.0,510.0,451.0,512.0,512.0,False
G0036549_21,flower pot,1,323.5,328.0,308.0,309.0,339.0,347.0,512.0,464.0,False
G0036549_21,flower pot,2,359.5,335.0,342.0,316.0,377.0,354.0,512.0,464.0,False
DJI_0037_25,toy,1,314.5,169.0,277.0,152.0,352.0,186.0,512.0,512.0,False
DJI_0037_25,porch,2,271.5,297.0,35.0,82.0,508.0,512.0,512.0,512.0,False
G0036460_17,toy,1,29.0,325.0,1.0,297.0,57.0,353.0,440.0,512.0,False
DJI_0026_13,gutter,1,250.0,288.5,189.0,241.0,311.0,336.0,512.0,512.0,False
DJI_0010_9,tent,1,335.0,109.0,158.0,1.0,512.0,217.0,512.0,512.0,False
G0013855_9,umbrella,1,380.5,316.5,262.0,199.0,499.0,434.0,512.0,512.0,False
G0013855_9,porch,2,367.0,333.5,223.0,155.0,511.0,512.0,512.0,512.0,False
G0013856_16,hose,1,487.5,336.5,467.0,322.0,508.0,351.0,512.0,512.0,False
DJI_0300_42,porch,1,114.0,148.0,3.0,5.0,225.0,291.0,512.0,440.0,False
DJI_0010_7,trash bin,1,61.0,91.0,6.0,41.0,116.0,141.0,416.0,512.0,False
DJI_0044_9,basketball,1,129.0,420.5,69.0,329.0,189.0,512.0,512.0,512.0,False
DJI_0046_10,toy,1,331.0,87.0,315.0,72.0,347.0,102.0,512.0,512.0,False
DJI_0046_10,toy,2,399.5,60.5,379.0,43.0,420.0,78.0,512.0,512.0,False
DJI_0046_10,toy,3,443.5,39.5,432.0,22.0,455.0,57.0,512.0,512.0,False
DJI_0046_10,toy,4,502.0,105.5,492.0,89.0,512.0,122.0,512.0,512.0,False
DJI_0046_10,toy,5,376.0,203.0,361.0,193.0,391.0,213.0,512.0,512.0,False
DJI_0046_10,toy,6,199.0,61.5,180.0,45.0,218.0,78.0,512.0,512.0,False
DJI_0046_10,toy,7,232.0,56.0,211.0,35.0,253.0,77.0,512.0,512.0,False
DJI_0027_29,toy,1,490.5,291.5,469.0,238.0,512.0,345.0,512.0,512.0,False
DJI_0027_29,toy,2,482.5,350.5,453.0,330.0,512.0,371.0,512.0,512.0,False
G0024037_12,car,1,373.5,113.5,235.0,38.0,512.0,189.0,512.0,512.0,True
G0013864_2,container,1,169.5,332.0,148.0,313.0,191.0,351.0,512.0,512.0,False
G0013879_15,container,1,314.5,229.5,297.0,210.0,332.0,249.0,512.0,512.0,False
G0013879_15,pot,2,314.5,235.0,297.0,213.0,332.0,257.0,512.0,512.0,False
G0013879_15,pot,3,448.0,374.0,428.0,349.0,468.0,399.0,512.0,512.0,False
G0013879_15,container,4,447.0,376.0,425.0,355.0,469.0,397.0,512.0,512.0,False
G0024037_9,container,1,357.0,355.0,347.0,345.0,367.0,365.0,512.0,512.0,False
DJI_0033_26,basketball,1,213.0,99.5,57.0,11.0,369.0,188.0,512.0,512.0,False
DJI_0033_26,tarp,2,176.0,75.5,117.0,4.0,235.0,147.0,512.0,512.0,False
DJI_0033_26,trash bin,3,390.5,325.5,342.0,280.0,439.0,371.0,512.0,512.0,False
G0036509_17,container,1,20.0,78.0,1.0,52.0,39.0,104.0,440.0,512.0,False
DJI_0318_10,air conditioner,1,312.5,186.0,254.0,140.0,371.0,232.0,512.0,512.0,False
DJI_0318_10,air conditioner,2,307.5,284.0,259.0,238.0,356.0,330.0,512.0,512.0,False
G0024057_10,air conditioner,1,157.5,215.5,132.0,188.0,183.0,243.0,512.0,512.0,False
G0024057_10,container,2,164.5,448.0,150.0,435.0,179.0,461.0,512.0,512.0,False
G0024057_10,table,3,339.5,460.0,281.0,423.0,398.0,497.0,512.0,512.0,False
G0024057_10,container,4,300.0,462.5,290.0,451.0,310.0,474.0,512.0,512.0,False
G0024057_10,container,5,356.5,461.0,349.0,450.0,364.0,472.0,512.0,512.0,False
DJI_0019_9,flower pot,1,31.0,93.5,9.0,67.0,53.0,120.0,512.0,512.0,False
DJI_0019_9,container,2,209.5,93.5,201.0,84.0,218.0,103.0,512.0,512.0,False
G0024060_21,car,1,300.5,200.5,150.0,118.0,451.0,283.0,512.0,464.0,False
G0024060_21,drain,2,448.5,235.5,416.0,198.0,481.0,273.0,512.0,464.0,False
G0036431_16,flower pot,1,353.5,172.5,344.0,163.0,363.0,182.0,512.0,512.0,False
G0036431_16,flower pot,2,381.0,174.0,363.0,156.0,399.0,192.0,512.0,512.0,False
G0036431_16,flower pot,3,353.5,188.5,340.0,178.0,367.0,199.0,512.0,512.0,False
G0036431_16,container,4,477.0,278.0,467.0,268.0,487.0,288.0,512.0,512.0,False
G0036431_16,air conditioner,5,301.5,60.5,271.0,24.0,332.0,97.0,512.0,512.0,False
G0024074_1,table,1,194.5,257.5,130.0,178.0,259.0,337.0,512.0,512.0,False
G0024074_1,chair,2,230.0,339.0,208.0,303.0,252.0,375.0,512.0,512.0,False
G0024074_1,chair,3,163.5,349.5,129.0,318.0,198.0,381.0,512.0,512.0,False
G0024074_1,chair,4,161.5,415.0,135.0,381.0,188.0,449.0,512.0,512.0,False
G0024074_1,chair,5,161.0,183.0,141.0,160.0,181.0,206.0,512.0,512.0,False
G0024074_1,chair,6,129.0,254.0,101.0,227.0,157.0,281.0,512.0,512.0,False
G0024074_1,chair,7,153.0,296.0,125.0,268.0,181.0,324.0,512.0,512.0,False
G0024074_1,container,8,61.5,147.0,47.0,133.0,76.0,161.0,512.0,512.0,False
G0024074_1,container,9,63.5,201.0,50.0,185.0,77.0,217.0,512.0,512.0,False
G0024074_1,chair,10,425.5,58.5,401.0,17.0,450.0,100.0,512.0,512.0,False
DJI_0026_12,trash,1,260.0,256.5,236.0,244.0,284.0,269.0,512.0,512.0,True
G0024084_13,container,1,53.0,249.0,39.0,239.0,67.0,259.0,512.0,512.0,False
G0024084_13,chair,2,59.0,227.5,49.0,219.0,69.0,236.0,512.0,512.0,False
G0013858_12,air conditioner,1,221.5,228.5,196.0,206.0,247.0,251.0,512.0,512.0,False
G0013858_12,air conditioner,2,294.0,243.0,270.0,222.0,318.0,264.0,512.0,512.0,False
G0013858_12,table,3,465.0,165.5,418.0,128.0,512.0,203.0,512.0,512.0,False
G0013858_12,car,4,47.0,97.5,1.0,1.0,93.0,194.0,512.0,512.0,False
G0013868_5,car,1,197.0,360.0,74.0,208.0,320.0,512.0,440.0,512.0,False
G0013868_2,car,1,138.0,458.5,2.0,405.0,274.0,512.0,512.0,512.0,False
DJI_0017_44,flower pot,1,54.5,226.5,26.0,200.0,83.0,253.0,512.0,440.0,False
DJI_0017_44,container,2,219.0,306.5,176.0,267.0,262.0,346.0,512.0,440.0,False
DJI_0017_44,container,3,188.5,348.0,165.0,322.0,212.0,374.0,512.0,440.0,False
G0013882_6,pot,1,365.0,169.0,329.0,135.0,401.0,203.0,512.0,512.0,True
G0036500_12,basketball,1,305.0,359.0,227.0,243.0,383.0,475.0,512.0,512.0,False
G0024058_8,container,1,343.0,241.0,332.0,229.0,354.0,253.0,512.0,512.0,True
G0024058_8,container,2,320.0,270.5,310.0,259.0,330.0,282.0,512.0,512.0,True
G0024058_8,container,3,396.0,157.5,385.0,146.0,407.0,169.0,512.0,512.0,True
G0024058_8,flower pot,4,397.5,158.0,383.0,145.0,412.0,171.0,512.0,512.0,True
G0024058_8,container,5,266.0,14.0,251.0,4.0,281.0,24.0,512.0,512.0,True
G0024058_8,gutter,6,85.5,23.5,1.0,7.0,170.0,40.0,512.0,512.0,True
G0013861_1,container,1,24.5,445.0,16.0,438.0,33.0,452.0,512.0,512.0,False
G0024058_21,container,1,126.5,264.0,114.0,253.0,139.0,275.0,512.0,464.0,False
G0024058_21,trash,2,365.0,133.0,312.0,84.0,418.0,182.0,512.0,464.0,False
G0024073_13,car,1,90.5,217.0,1.0,114.0,180.0,320.0,512.0,512.0,False
G0013869_3,drain,1,363.5,157.5,300.0,114.0,427.0,201.0,512.0,512.0,False
G0024082_7,container,1,391.0,174.0,370.0,155.0,412.0,193.0,512.0,512.0,False
G0024082_7,container,2,369.5,284.0,350.0,264.0,389.0,304.0,512.0,512.0,False
G0024082_7,container,3,399.5,292.0,385.0,274.0,414.0,310.0,512.0,512.0,False
G0024082_7,container,4,425.5,291.0,406.0,272.0,445.0,310.0,512.0,512.0,False
G0024082_7,container,5,430.0,268.0,418.0,252.0,442.0,284.0,512.0,512.0,False
G0024082_7,porch,6,413.5,239.0,336.0,136.0,491.0,342.0,512.0,512.0,False
DJI_0320_28,tarp,7,366.0,191.0,336.0,158.0,396.0,224.0,512.0,512.0,False
DJI_0320_28,tarp,8,431.0,129.0,384.0,14.0,478.0,244.0,512.0,512.0,False
DJI_0320_28,porch,9,286.0,226.0,112.0,1.0,460.0,451.0,512.0,512.0,False
G0013843_13,container,2,324.5,238.5,309.0,224.0,340.0,253.0,512.0,512.0,False
G0013843_13,porch,3,257.5,195.0,103.0,1.0,412.0,389.0,512.0,512.0,False
G0024038_21,container,1,463.0,408.0,449.0,393.0,477.0,423.0,512.0,464.0,False
DJI_0297_8,porch,1,305.0,342.0,98.0,210.0,512.0,474.0,512.0,512.0,True
DJI_0009_28,flower pot,1,290.5,98.5,270.0,81.0,311.0,116.0,512.0,512.0,False
G0036436_9,container,1,22.5,43.0,3.0,25.0,42.0,61.0,512.0,512.0,False
G0036436_9,clutter,2,209.5,66.0,65.0,19.0,354.0,113.0,512.0,512.0,False
DJI_0005_25,trash bin,1,33.0,188.5,4.0,167.0,62.0,210.0,512.0,512.0,False
DJI_0009_8,container,1,495.5,187.0,483.0,175.0,508.0,199.0,512.0,512.0,False
G0036536_17,flower pot,1,104.0,296.0,84.0,279.0,124.0,313.0,440.0,512.0,True
G0036536_17,flower pot,2,106.5,205.0,88.0,188.0,125.0,222.0,440.0,512.0,True
G0024067_12,trash bin,1,275.0,232.5,254.0,213.0,296.0,252.0,512.0,512.0,False
G0024067_12,trash bin,2,338.5,255.0,314.0,227.0,363.0,283.0,512.0,512.0,False
G0024067_12,container,3,300.0,209.5,279.0,194.0,321.0,225.0,512.0,512.0,False
G0024067_12,container,4,342.5,254.5,307.0,226.0,378.0,283.0,512.0,512.0,False
G0024067_12,container,5,273.5,233.5,250.0,210.0,297.0,257.0,512.0,512.0,False
G0024067_12,car,6,111.5,349.5,1.0,256.0,222.0,443.0,512.0,512.0,False
DJI_0030_3,flower pot,1,263.0,278.5,244.0,256.0,282.0,301.0,512.0,512.0,False
DJI_0030_3,porch,2,159.0,277.0,1.0,42.0,317.0,512.0,512.0,512.0,False
G0024018_0,chair,1,183.0,237.0,152.0,201.0,214.0,273.0,512.0,512.0,False
G0024018_0,table,2,222.0,231.5,202.0,213.0,242.0,250.0,512.0,512.0,False
G0024018_0,table,3,56.0,112.5,38.0,93.0,74.0,132.0,512.0,512.0,False
G0024018_0,porch,4,125.5,158.0,1.0,23.0,250.0,293.0,512.0,512.0,False
G0024057_17,chair,1,86.5,146.5,51.0,89.0,122.0,204.0,440.0,512.0,False
G0024057_17,chair,2,147.0,156.5,122.0,100.0,172.0,213.0,440.0,512.0,False
G0024057_17,chair,3,202.5,171.0,167.0,116.0,238.0,226.0,440.0,512.0,False
G0024087_4,porch,1,414.0,435.5,324.0,359.0,504.0,512.0,512.0,512.0,False
G0024087_4,table,2,411.0,470.0,367.0,428.0,455.0,512.0,512.0,512.0,False
DJI_0297_26,tarp,1,245.5,189.0,180.0,131.0,311.0,247.0,512.0,512.0,False
G0024071_3,container,1,307.5,81.0,296.0,70.0,319.0,92.0,512.0,512.0,False
DJI_0323_18,container,1,389.5,307.5,361.0,288.0,418.0,327.0,512.0,512.0,False
DJI_0323_18,container,2,441.0,233.0,427.0,217.0,455.0,249.0,512.0,512.0,False
G0024046_5,container,1,363.5,428.5,349.0,413.0,378.0,444.0,440.0,512.0,False
G0024046_5,container,2,398.0,427.0,381.0,408.0,415.0,446.0,440.0,512.0,False
G0013867_0,car,1,416.5,230.0,321.0,48.0,512.0,412.0,512.0,512.0,False
G0013867_0,tire,2,313.0,392.0,295.0,373.0,331.0,411.0,512.0,512.0,False
G0013867_0,bucket,3,379.5,419.5,363.0,406.0,396.0,433.0,512.0,512.0,False
G0013867_0,container,4,381.0,422.5,364.0,408.0,398.0,437.0,512.0,512.0,False
G0024035_13,container,1,349.0,89.0,335.0,78.0,363.0,100.0,512.0,512.0,False
G0024035_13,pool,2,226.0,67.0,57.0,1.0,395.0,133.0,512.0,512.0,False
G0024088_22,toy,1,324.5,198.0,302.0,178.0,347.0,218.0,512.0,464.0,False
G0024088_22,porch,2,354.5,324.5,197.0,189.0,512.0,460.0,512.0,464.0,False
DJI_0024_0,air conditioner,1,365.5,93.0,285.0,28.0,446.0,158.0,512.0,512.0,False
DJI_0300_2,container,1,427.5,406.5,408.0,390.0,447.0,423.0,512.0,512.0,False
G0013832_8,table,1,213.0,414.0,168.0,375.0,258.0,453.0,512.0,512.0,False
G0013832_8,container,2,475.5,367.0,463.0,355.0,488.0,379.0,512.0,512.0,False
G0013832_8,container,3,470.5,475.5,455.0,461.0,486.0,490.0,512.0,512.0,False
G0013832_8,flower pot,4,479.0,367.0,468.0,356.0,490.0,378.0,512.0,512.0,False
G0013832_8,flower pot,5,465.0,478.0,452.0,464.0,478.0,492.0,512.0,512.0,False
G0013832_8,porch,6,243.0,371.5,121.0,231.0,365.0,512.0,512.0,512.0,False
DJI_0018_15,trash bin,1,215.0,266.5,160.0,220.0,270.0,313.0,416.0,512.0,False
G0013836_6,trash bin,1,366.0,333.5,338.0,308.0,394.0,359.0,512.0,512.0,False
G0013836_6,container,2,453.0,319.0,434.0,305.0,472.0,333.0,512.0,512.0,False
G0013836_6,gutter,4,248.5,265.5,188.0,250.0,309.0,281.0,512.0,512.0,False
G0024058_7,gutter,1,195.0,180.5,32.0,157.0,358.0,204.0,512.0,512.0,False
G0013879_10,ladder,1,285.5,223.5,216.0,83.0,355.0,364.0,512.0,512.0,False
G0013879_7,table,1,121.5,268.5,92.0,237.0,151.0,300.0,512.0,512.0,False
G0013879_7,chair,2,157.0,218.0,127.0,190.0,187.0,246.0,512.0,512.0,False
G0013879_7,chair,3,161.0,287.5,124.0,259.0,198.0,316.0,512.0,512.0,False
G0036448_15,tarp,1,156.0,415.5,51.0,319.0,261.0,512.0,512.0,512.0,False
